Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.12     0.00      286     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >, std::less<void>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.12     0.00      285     0.00     0.00  nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::json_value::json_value(nlohmann::json_abi_v3_11_3::detail::value_t)
  0.00      0.12     0.00      285     0.00     0.00  nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>* nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >::handle_value<nlohmann::json_abi_v3_11_3::detail::value_t>(nlohmann::json_abi_v3_11_3::detail::value_t&&)
  0.00      0.12     0.00      270     0.00     0.04  bool nlohmann::json_abi_v3_11_3::detail::parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::iterator_input_adapter<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::sax_parse_internal<nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >(nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >*)
  0.00      0.12     0.00      270     0.00     0.04  nlohmann::json_abi_v3_11_3::detail::parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::iterator_input_adapter<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::parse(bool, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>&)
  0.00      0.12     0.00      270     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_insert_aux(std::_Bit_iterator, bool)
  0.00      0.12     0.00      266     0.00     0.00  DcCommands::CheckExtJSON(User*, char const*, unsigned int)
  0.00      0.12     0.00      265     0.00     0.00  void spdlog::logger::log_<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(spdlog::source_loc, spdlog::level::level_enum, fmt::v10::basic_string_view<char>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, char*&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.12     0.00      264     0.00     0.00  void spdlog::logger::log_<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, unsigned long>(spdlog::source_loc, spdlog::level::level_enum, fmt::v10::basic_string_view<char>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, unsigned long&&)
  0.00      0.12     0.00      262     0.00     0.00  User::SendTextDelayed(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.12     0.00      262     0.00     0.04  nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::parse<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::function<bool (int, nlohmann::json_abi_v3_11_3::detail::parse_event_t, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>&)>, bool, bool)
  0.00      0.12     0.00      262     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::substr(unsigned long, unsigned long) const
  0.00      0.12     0.00      262     0.00     0.00  std::_Function_base::~_Function_base()
  0.00      0.12     0.00      262     0.00     0.00  std::map<int, unsigned int, std::less<int>, std::allocator<std::pair<int const, unsigned int> > >::operator[](int const&)
  0.00      0.12     0.00      225     0.00     0.00  HashManager::FindUser(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
  0.00      0.12     0.00      219     0.00     0.00  GlobalDataQueue::PrometheusGlobalQueueBufferBytes(char const*, double)
  0.00      0.12     0.00      146     0.00     0.00  GlobalDataQueue::PrometheusBandwidth(char const*, long)
  0.00      0.12     0.00      146     0.00     0.00  GlobalDataQueue::PrometheusIp2CountryRanges(char const*, double)
  0.00      0.12     0.00      146     0.00     0.00  GlobalDataQueue::PrometheusUsersBufferBytes(char const*, double)
  0.00      0.12     0.00      142     0.00     0.00  SettingManager::UpdateNickLimitMessage()
  0.00      0.12     0.00      126     0.00     0.00  void spdlog::logger::log_<unsigned long, int>(spdlog::source_loc, spdlog::level::level_enum, fmt::v10::basic_string_view<char>, unsigned long&&, int&&)
  0.00      0.12     0.00      117     0.00     0.01  DcCommands::RevConnectToMe(DcCommand*)
  0.00      0.12     0.00      109     0.00     0.01  DcCommands::ConnectToMe(DcCommand*, bool)
  0.00      0.12     0.00      108     0.00     0.00  DcCommands::CheckAndGetPort(char const*, unsigned char, unsigned int&)
  0.00      0.12     0.00       76     0.00     0.00  std::__cxx11::to_string(int)
  0.00      0.12     0.00       75     0.00     0.00  ServerManager::OnSecTimer()
  0.00      0.12     0.00       74     0.00     0.00  SettingManager::CheckAndSet(char const*, char const*)
  0.00      0.12     0.00       73     0.00     0.00  GlobalDataQueue::PrometheusBuildInfo(char const*)
  0.00      0.12     0.00       69     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long)
  0.00      0.12     0.00       67     0.00     0.00  DcCommands::SearchDeflood(DcCommand*, bool)
  0.00      0.12     0.00       65     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, prometheus::Family<prometheus::Gauge>*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, prometheus::Family<prometheus::Gauge>*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, prometheus::Family<prometheus::Gauge>*>, true>*, unsigned long)
  0.00      0.12     0.00       60     0.00     0.00  nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.12     0.00       58     0.00     0.00  CFlyServerContext::run_thread_log()
  0.00      0.12     0.00       56     0.00     0.00  BanManager::Add2Table(BanItem*)
  0.00      0.12     0.00       56     0.00     0.00  SettingManager::SetText(unsigned long, char const*, unsigned long)
  0.00      0.12     0.00       54     0.00     0.01  nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::parse<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::function<bool (int, nlohmann::json_abi_v3_11_3::detail::parse_event_t, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>&)>, bool, bool)
  0.00      0.12     0.00       51     0.00     0.00  DcCommands::Search(DcCommand*, bool)
  0.00      0.12     0.00       51     0.00     0.00  DcCommands::AddSearch(User*, PrcsdUsrCmd*, char const*, unsigned long, bool)
  0.00      0.12     0.00       51     0.00     0.00  SettingManager::UpdateOpChat(bool)
  0.00      0.12     0.00       50     0.00     0.00  std::_Hashtable<unsigned int, std::pair<unsigned int const, BanItem*>, std::allocator<std::pair<unsigned int const, BanItem*> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, false> >::_M_insert_multi_node(std::__detail::_Hash_node<std::pair<unsigned int const, BanItem*>, false>*, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, BanItem*>, false>*)
  0.00      0.12     0.00       48     0.00     0.00  DeFloodCheckInterval(User*, unsigned char, unsigned short&, unsigned long&, short, unsigned int, char const*)
  0.00      0.12     0.00       48     0.00     0.00  GlobalDataQueue::AddDataToQueueStr(GlobalDataQueue::GlobalQueue&, char const*, unsigned long)
  0.00      0.12     0.00       36     0.00     0.00  zlib_compress(char const*, unsigned long, std::vector<unsigned char, std::allocator<unsigned char> >&, int&, int)
  0.00      0.12     0.00       35     0.00     0.00  BanManager::Add2IpTable(BanItem*)
  0.00      0.12     0.00       34     0.00     0.00  std::_Hashtable<std::array<unsigned char, 16ul>, std::pair<std::array<unsigned char, 16ul> const, BanManager::IpTableItem>, std::allocator<std::pair<std::array<unsigned char, 16ul> const, BanManager::IpTableItem> >, std::__detail::_Select1st, std::equal_to<std::array<unsigned char, 16ul> >, BanManager::IpHashHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::array<unsigned char, 16ul> const, BanManager::IpTableItem>, false>*, unsigned long)
  0.00      0.12     0.00       32     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.12     0.00       28     0.00     0.00  PushProfilePermissions(lua_State*, unsigned short)
  0.00      0.12     0.00       27     0.00     0.00  FileExist(char const*)
  0.00      0.12     0.00       26     0.00     0.00  ScriptManager::FindScript(char const*)
  0.00      0.12     0.00       26     0.00     0.00  ScriptManager::AddScript(char const*, bool, bool)
  0.00      0.12     0.00       26     0.00     0.00  Script::CreateScript(char const*, bool)
  0.00      0.12     0.00       26     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve(unsigned long)
  0.00      0.12     0.00       24     0.00     0.00  ScriptStop(Script*)
  0.00      0.12     0.00       24     0.00     0.00  ScriptStart(Script*)
  0.00      0.12     0.00       24     0.00     0.00  ScriptOnExit(Script*)
  0.00      0.12     0.00       24     0.00     0.00  ScriptOnStartup(Script*)
  0.00      0.12     0.00       24     0.00     0.00  AddSettingIds(lua_State*)
  0.00      0.12     0.00       24     0.00     0.00  ScriptManager::AddRunningScript(Script*)
  0.00      0.12     0.00       24     0.00     0.00  GlobalDataQueue::PrometheusLuaTimeNsec(char const*, double)
  0.00      0.12     0.00       24     0.00     0.00  GlobalDataQueue::PrometheusLuaCallCount(char const*, double)
  0.00      0.12     0.00       24     0.00     0.00  GlobalDataQueue::PrometheusLuaGcPauseNsec(char const*, double)
  0.00      0.12     0.00       24     0.00     0.00  GlobalDataQueue::PrometheusLuaMemoryBytes(char const*, int)
  0.00      0.12     0.00       24     0.00     0.00  GlobalDataQueue::PrometheusLuaTimersPerScript(char const*, double)
  0.00      0.12     0.00       24     0.00     0.00  nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>& nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::operator[]<char const>(char const*)
  0.00      0.12     0.00       24     0.00     0.00  nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::operator[](unsigned long) const
  0.00      0.12     0.00       24     0.00     0.00  nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const& nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::operator[]<char const>(char const*) const
  0.00      0.12     0.00       18     0.00     0.00  Users::DelFromExtJSONInfos(User const*)
  0.00      0.12     0.00       17     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >, std::less<void>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > >::_M_emplace_hint_unique<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, decltype(nullptr)>(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, decltype(nullptr)&&)
